image_id,method,rmse,inliers,num_lm_common,passed,confidence
blurred_0047_top_20250626_t0,Homography,0.005027070524887333,4,4,True,medium
blurred_0048_top_20250623_t0,Homography,5.285799583645255e-05,4,4,True,medium
blurred_0048_top_20250626_t0,Homography,0.0005543793372981247,4,4,True,medium
blurred_0048_top_20250704_t0,Homography,357.34094610831954,13,13,False,low
blurred_0048_top_20250704_t1,Homography,357.34094610831954,13,13,False,low
blurred_0049_top_20250626_t0,Homography,0.3617707518424076,4,4,True,medium
blurred_0049_top_20250704_t0,Homography,308.508024300524,9,9,False,low
blurred_0049_top_20250704_t1,Homography,376.5468172047508,6,6,False,low
blurred_0050_top_20250626_t0,Homography,0.0,4,4,True,medium
blurred_0050_top_20250704_t0,Homography,0.0007292360318205885,4,4,True,medium
blurred_s001_top_20250624_t1,Homography,249.84761888273852,6,6,False,low
blurred_s001_top_20250703_t0,Homography,0.006154968821876962,4,4,True,medium
blurred_s002_top_20250626_t1,Homography,0.0013072784418093199,4,4,True,medium
blurred_s002_top_20250707_t0,Homography,992.367351386381,9,9,False,low
blurred_s003_top_20250619_t1,Homography,0.00014950498918354357,4,4,True,medium
blurred_s003_top_20250624_t1,Homography,5.528880271485975,7,7,True,medium
blurred_s004_top_20250624_t1,Homography,1.4191088409227577,7,7,True,medium
blurred_s005_top_20250711_t0,Homography,0.0018525451917451403,4,4,True,medium
blurred_s006_top_20250707_t0,Homography,1.52587890625e-05,4,4,True,medium
blurred_s007_top_20250619_t1,Homography,0.00016381004755847083,4,4,True,medium
blurred_s007_top_20250707_t0,Homography,245.8580464293951,9,9,False,low
blurred_s009_top_20250619_t1,Homography,0.0008326882110377352,4,4,True,medium
blurred_s009_top_20250711_t0,Homography,0.0011697630925763523,4,4,True,medium
blurred_s010_top_20250711_t0,Homography,0.0020866080217250586,4,4,True,medium
blurred_s011_top_20250619_t1,Homography,0.0004286063203487591,4,4,True,medium
blurred_s012_top_20250707_t0,Homography,265.91441931863096,6,6,False,low
blurred_s013_top_20250704_t1,Homography,265.87813141548173,8,8,False,low
bright_0001_top_20250623_t0,Homography,714.4760858840824,5,5,False,low
bright_0001_top_20250624_t0,Homography,6.816351849139407,5,5,True,medium
bright_0001_top_20250630_t0,Homography,178.3026210576944,10,10,False,low
bright_0001_top_20250702_t0,Homography,0.9567999766643627,5,5,True,medium
bright_0001_top_20250702_t1,Homography,213.57296135182602,7,7,False,low
bright_0001_top_20250703_t0,Homography,0.019096616834138627,4,4,True,medium
bright_0001_top_20250703_t1,Homography,226.66649248626,6,6,False,low
bright_0001_top_20250705_t0,Homography,0.00013220003853731886,4,4,True,medium
bright_0001_top_20250705_t1,Homography,685.2621591037458,13,13,False,low
bright_0001_top_20250707_t1,Homography,208.99121351502177,5,5,False,low
bright_0001_top_20250711_t0,Homography,0.0019287133518638467,4,4,True,medium
bright_0001_top_20250711_t1,Homography,0.0008754875663928865,4,4,True,medium
bright_0002_top_20250618_t0,Homography,0.007652856989693089,4,4,True,medium
bright_0002_top_20250623_t0,Homography,0.0030379196179404276,4,4,True,medium
bright_0002_top_20250703_t1,Homography,344.8158042844955,6,6,False,low
bright_0002_top_20250704_t0,Homography,4.647059690059606,11,11,True,medium
bright_0002_top_20250704_t1,Homography,1207.506474461096,11,11,False,low
bright_0002_top_20250705_t0,Homography,0.00040103790978250116,4,4,True,medium
bright_0002_top_20250707_t0,Homography,546.7196082680481,6,6,False,low
bright_0002_top_20250711_t0,Homography,1697.9244060434378,7,7,False,low
bright_0003_top_20250623_t0,Homography,308.0504365098296,12,12,False,low
bright_0003_top_20250624_t0,Homography,0.0002412626388678268,4,4,True,medium
bright_0003_top_20250703_t0,Homography,374.00895530166315,7,7,False,low
bright_0003_top_20250705_t1,Homography,0.000139849111784541,4,4,True,medium
bright_0003_top_20250707_t0,Homography,0.0011732411368860526,4,4,True,medium
bright_0003_top_20250707_t1,Homography,0.0006088237714617921,4,4,True,medium
bright_0003_top_20250708_t0,Homography,0.0033634469393546583,4,4,True,medium
bright_0003_top_20250708_t1,Homography,0.005914764071668412,4,4,True,medium
bright_0003_top_20250711_t0,Homography,279.2408821769527,7,7,False,low
bright_0004_top_20250626_t0,Homography,412.5576506366478,5,5,False,low
bright_0004_top_20250703_t0,Homography,0.10139630203686249,4,4,True,medium
bright_0004_top_20250703_t1,Homography,153.68549759707,8,8,False,low
bright_0004_top_20250705_t0,Homography,318.73295617034745,5,5,False,low
bright_0004_top_20250707_t0,Homography,271.51886842696297,5,5,False,low
bright_0004_top_20250709_t1,Homography,0.007256833674656753,4,4,True,medium
bright_0005_top_20250618_t0,Homography,0.0006483189951375388,4,4,True,medium
bright_0005_top_20250623_t0,Homography,0.0029439974031943874,4,4,True,medium
bright_0005_top_20250703_t0,Homography,0.017726063734345213,4,4,True,medium
bright_0005_top_20250704_t1,Homography,0.0,4,4,True,medium
bright_0005_top_20250705_t1,Homography,0.0024869485756688643,4,4,True,medium
bright_0005_top_20250707_t0,Homography,291.07789992962114,5,5,False,low
bright_0005_top_20250707_t1,Homography,218.67782914008174,5,5,False,low
bright_0005_top_20250709_t1,Homography,7.128860694356486,6,6,True,medium
bright_0006_top_20250703_t0,Homography,70.00292894966795,5,5,False,low
bright_0006_top_20250703_t1,Homography,7.615813870226267,6,6,True,medium
bright_0006_top_20250705_t1,Homography,713.6474654171091,12,12,False,low
bright_0006_top_20250707_t0,Homography,230.75340247121576,6,6,False,low
bright_0006_top_20250707_t1,Homography,182.36062414558452,5,5,False,low
bright_0006_top_20250708_t0,Homography,0.007419098786572666,4,4,True,medium
bright_0006_top_20250711_t0,Homography,303.62091005716667,6,6,False,low
bright_0006_top_20250711_t1,Homography,0.0023984952664951853,4,4,True,medium
bright_0007_top_20250703_t0,Homography,0.0016569667920530062,4,4,True,medium
bright_0007_top_20250703_t1,Homography,0.0005547991626799879,4,4,True,medium
bright_0007_top_20250704_t1,Homography,4.389039595901681,7,7,True,medium
bright_0007_top_20250705_t0,Homography,367.7736224753515,6,6,False,low
bright_0007_top_20250705_t1,Homography,193.64489511672537,7,7,False,low
bright_0007_top_20250707_t0,Homography,141.51061015254433,6,6,False,low
bright_0007_top_20250707_t1,Homography,0.042761193007818395,4,4,True,medium
bright_0007_top_20250711_t0,Homography,0.6669717140462548,5,5,True,medium
bright_0007_top_20250711_t1,Homography,0.002734007129446416,4,4,True,medium
bright_0008_top_20250618_t0,Homography,1.044762989424674,5,5,True,medium
bright_0008_top_20250704_t1,Homography,0.0,4,4,True,medium
bright_0008_top_20250707_t1,Homography,6692.826986942677,6,6,False,low
bright_0008_top_20250709_t1,Homography,0.002463621159750231,4,4,True,medium
bright_0008_top_20250711_t0,Homography,0.0010487573411523182,4,4,True,medium
bright_0008_top_20250711_t1,Homography,318.5623745647203,7,7,False,low
bright_0009_top_20250624_t0,Homography,0.0006621989229012734,4,4,True,medium
bright_0009_top_20250703_t0,Homography,501.67718558842745,6,6,False,low
bright_0009_top_20250703_t1,Homography,3.3519016147730993,5,5,True,medium
bright_0009_top_20250704_t0,Homography,4.476800138345544,14,14,True,medium
bright_0009_top_20250704_t1,Homography,0.0,4,4,True,medium
bright_0009_top_20250705_t0,Homography,345.7606439245348,7,7,False,low
bright_0009_top_20250707_t0,Homography,344.86382437498787,9,9,False,low
bright_0009_top_20250707_t1,Homography,859.2438004357044,8,8,False,low
bright_0009_top_20250709_t0,Homography,71.66083038381304,5,5,False,low
bright_0010_top_20250624_t0,Homography,0.0006568372573861964,4,4,True,medium
bright_0010_top_20250703_t0,Homography,0.49442223074911407,5,5,True,medium
bright_0010_top_20250704_t0,Homography,5.955455892326217,9,9,True,medium
bright_0010_top_20250704_t1,Homography,4.586258046176987,11,11,True,medium
bright_0010_top_20250705_t0,Homography,425.15828102871995,9,9,False,low
bright_0010_top_20250707_t1,Homography,0.0029226456890511917,4,4,True,medium
bright_0010_top_20250708_t0,Homography,0.0001057159916729051,4,4,True,medium
bright_0010_top_20250708_t1,Homography,392.6594978238018,8,8,False,low
bright_0010_top_20250709_t1,Homography,0.0017594647589599089,4,4,True,medium
bright_0010_top_20250711_t0,Homography,0.02333269428739757,4,4,True,medium
bright_0010_top_20250711_t1,Homography,0.017854023751741156,4,4,True,medium
bright_0011_top_20250702_t1,Homography,0.0016448656567416508,4,4,True,medium
bright_0011_top_20250703_t0,Homography,0.0,4,4,True,medium
bright_0011_top_20250703_t1,Homography,2.882741383835801,6,6,True,medium
bright_0011_top_20250704_t0,Homography,3.0517578125e-05,4,4,True,medium
bright_0011_top_20250704_t1,Homography,0.0,4,4,True,medium
bright_0011_top_20250708_t1,Homography,3.3554297949408673,12,12,True,medium
bright_0011_top_20250711_t1,Homography,0.0003123396223519702,4,4,True,medium
bright_0012_top_20250624_t0,Homography,6.99245558922705e-05,4,4,True,medium
bright_0012_top_20250704_t0,Homography,12.78803026243784,6,6,True,medium
bright_0012_top_20250707_t0,Homography,0.011006495720542785,4,4,True,medium
bright_0012_top_20250707_t1,Homography,0.0,4,4,True,medium
bright_0012_top_20250709_t0,Homography,457.74769069828335,5,5,False,low
bright_0012_top_20250709_t1,Homography,0.0010759339943728146,4,4,True,medium
bright_0012_top_20250711_t0,Homography,67.6723184328179,5,5,False,low
bright_0013_top_20250624_t0,Homography,0.2012375867795991,4,4,True,medium
bright_0013_top_20250702_t0,Homography,0.0005228297140631179,4,4,True,medium
bright_0013_top_20250702_t1,Homography,0.00044728037131042033,4,4,True,medium
bright_0013_top_20250703_t0,Homography,1.7695729636018804,5,5,True,medium
bright_0013_top_20250707_t0,Homography,0.00017059844799040144,4,4,True,medium
bright_0013_top_20250708_t0,Homography,19.51921848042466,6,6,False,low
bright_0014_top_20250624_t0,Homography,347.41342604164095,5,5,False,low
bright_0014_top_20250630_t0,Homography,0.000152587890625,4,4,True,medium
bright_0014_top_20250702_t0,Homography,0.0011394137391720258,4,4,True,medium
bright_0014_top_20250702_t1,Homography,0.0009982560567502517,4,4,True,medium
bright_0014_top_20250703_t0,Homography,1330.8155394936205,4,4,False,low
bright_0014_top_20250703_t1,Homography,0.005564250863370286,4,4,True,medium
bright_0014_top_20250704_t0,Homography,0.0,4,4,True,medium
bright_0014_top_20250704_t1,Homography,24.247465742078575,6,6,False,low
bright_0014_top_20250705_t0,Homography,170.79561313556235,10,10,False,low
bright_0014_top_20250707_t1,Homography,0.0036758166320589717,4,4,True,medium
bright_0014_top_20250708_t0,Homography,540.9256376710615,7,7,False,low
bright_0014_top_20250708_t1,Homography,1231.7671907146425,5,5,False,low
bright_0014_top_20250709_t0,Homography,0.001257253848578767,4,4,True,medium
bright_0014_top_20250709_t1,Similarity,202.84901194142472,5,5,False,low
bright_0015_top_20250630_t0,Homography,760.7627620657007,9,9,False,low
bright_0015_top_20250704_t0,Homography,0.0,4,4,True,medium
bright_0015_top_20250705_t0,Homography,394.5051507695717,9,9,False,low
bright_0015_top_20250707_t0,Homography,0.0009594854688880914,4,4,True,medium
bright_0015_top_20250709_t0,Homography,0.0008954712372510504,4,4,True,medium
bright_0016_top_20250624_t0,Homography,2.9764100685823784,7,7,True,medium
bright_0016_top_20250702_t1,Homography,0.0004206557846707221,4,4,True,medium
bright_0016_top_20250708_t0,Homography,0.007595199246514693,4,4,True,medium
bright_0017_top_20250618_t0,Homography,0.0,4,4,True,medium
bright_0017_top_20250630_t0,Homography,239.76502038419076,9,9,False,low
bright_0017_top_20250703_t0,Homography,6.103515625e-05,4,4,True,medium
bright_0017_top_20250708_t0,Homography,0.0009423769323135898,4,4,True,medium
bright_0017_top_20250708_t1,Homography,0.00066375732421875,4,4,True,medium
bright_0017_top_20250711_t0,Homography,0.04543153198184591,4,4,True,medium
bright_0017_top_20250711_t1,Similarity,273.7466909392121,5,5,False,low
bright_0018_top_20250624_t0,Homography,3.814697265625e-06,4,4,True,medium
bright_0018_top_20250630_t0,Homography,3.145679951185349e-05,4,4,True,medium
bright_0018_top_20250702_t0,Homography,0.0017842999247108132,4,4,True,medium
bright_0018_top_20250703_t1,Homography,0.006220198151170543,4,4,True,medium
bright_0018_top_20250704_t0-1,Homography,11.623136386288689,6,6,True,medium
bright_0018_top_20250711_t0,Homography,220.19019582614845,7,7,False,low
bright_0019_top_20250623_t0,Similarity,322.3762626019542,5,5,False,low
bright_0019_top_20250624_t0,Homography,0.0028969203854887137,4,4,True,medium
bright_0019_top_20250702_t1,Homography,0.0019266147328386397,4,4,True,medium
bright_0019_top_20250707_t1,Homography,0.00041648388867053776,4,4,True,medium
bright_0019_top_20250708_t0,Homography,0.020169285331353103,4,4,True,medium
bright_0019_top_20250708_t1,Homography,0.009300629354596008,4,4,True,medium
bright_0019_top_20250711_t0,Homography,176.75010844138396,6,6,False,low
bright_0020_top_20250711_t0,Homography,312.53074196346495,6,6,False,low
bright_0020_top_20250711_t1,Homography,307.85454005229474,6,6,False,low
bright_0021_top_20250702_t0,Homography,0.0003920053887532083,4,4,True,medium
bright_0021_top_20250707_t1,Homography,0.00017263349150062197,4,4,True,medium
bright_0022_top_20250624_t0,Homography,0.22024735931763031,4,4,True,medium
bright_0022_top_20250707_t1,Homography,172.0600613808409,5,5,False,low
bright_0022_top_20250709_t0,Homography,0.0,4,4,True,medium
bright_0023_top_20250630_t0,Similarity,418.221103484676,5,5,False,low
bright_0023_top_20250709_t1,Homography,8.074192233473482e-05,4,4,True,medium
bright_0023_top_20250711_t0,Homography,0.20829057279485438,4,4,True,medium
bright_0023_top_20250711_t1,Homography,175.74845470568965,6,6,False,low
bright_0024_top_20250626_t0,Homography,0.00011212874188765769,4,4,True,medium
bright_0024_top_20250630_t0,Homography,0.000139849111784541,4,4,True,medium
bright_0024_top_20250711_t0,Homography,0.2705653246532541,4,4,True,medium
bright_0024_top_20250711_t1,Homography,146.8924886672241,6,6,False,low
bright_0025_top_20250707_t0,Homography,199.31807678353564,5,5,False,low
bright_0027_top_20250708_t1,Homography,243.5505769220245,6,6,False,low
bright_0027_top_20250709_t0,Homography,0.001123465584362791,4,4,True,medium
bright_0027_top_20250709_t1,Homography,242.2471026283753,5,5,False,low
bright_0028_top_20250704_t0,Homography,2.3780276216810603,7,7,True,medium
bright_0028_top_20250709_t1,Homography,10.301132846023908,8,8,True,medium
bright_0029_top_20250624_t0,Homography,348.47431368654895,6,6,False,low
bright_0029_top_20250704_t0,Homography,544.0685496151902,11,11,False,low
bright_0029_top_20250704_t1,Homography,0.004785254535833431,4,4,True,medium
bright_0029_top_20250707_t0,Homography,0.0014395112811365668,4,4,True,medium
bright_0029_top_20250707_t1,Homography,0.006245748742972609,4,4,True,medium
bright_0030_top_20250624_t0,Homography,280.6022678610606,5,5,False,low
bright_0030_top_20250630_t0,Homography,0.00025532837723818224,4,4,True,medium
bright_0030_top_20250704_t0,Homography,0.0005268150787851583,4,4,True,medium
bright_0030_top_20250709_t1,Homography,0.0005133851269915992,4,4,True,medium
bright_0031_top_20250624_t0,Homography,322.93989357021917,7,7,False,low
bright_0031_top_20250630_t0,Homography,7.866489851663915,5,5,True,medium
bright_0031_top_20250704_t1,Homography,0.0020633245792194225,4,4,True,medium
bright_0032_top_20250630_t0,Homography,0.024562366183112985,4,4,True,medium
bright_0033_top_20250630_t0,Homography,6.103515625e-05,4,4,True,medium
bright_0033_top_20250707_t1,Homography,0.003295085948121976,4,4,True,medium
bright_0034_top_20250623_t0,Homography,72.82452338312068,5,5,False,low
bright_0034_top_20250630_t0,Homography,5.673303366800796,5,5,True,medium
bright_0034_top_20250704_t0,Homography,0.00014950498918354357,4,4,True,medium
bright_0034_top_20250704_t1,Homography,8.631674575031098e-05,4,4,True,medium
bright_0036_top_20250623_t0,Homography,7.62939453125e-05,4,4,True,medium
bright_0036_top_20250626_t0,Homography,534.8369377750516,8,8,False,low
bright_0037_top_20250623_t0,Homography,5.438129518419432,10,10,True,medium
bright_0037_top_20250626_t0,Homography,5.637485886818333,10,10,True,medium
bright_0037_top_20250703_t1,Homography,135.38831507531108,9,9,False,low
bright_0038_top_20250623_t0,Homography,0.0002729575167846423,4,4,True,medium
bright_0038_top_20250703_t0,Homography,0.0009337830371578517,4,4,True,medium
bright_0038_top_20250704_t1,Homography,0.0,4,4,True,medium
bright_0039_top_20250623_t0,Homography,3.152776038180876,5,5,True,medium
bright_0039_top_20250703_t1,Homography,374.6733268448462,8,8,False,low
bright_0039_top_20250704_t1,Homography,0.004910580831423506,4,4,True,medium
bright_0040_top_20250626_t0,Homography,0.0002221713223047033,4,4,True,medium
bright_0040_top_20250704_t0,Homography,1358.1912369185357,8,8,False,low
bright_0040_top_20250704_t1,Homography,535.1079645196581,10,10,False,low
bright_0041_top_20250623_t0,Homography,109.26985788890296,6,6,False,low
bright_0042_top_20250623_t0,Homography,0.0017403717543367538,4,4,True,medium
bright_0043_top_20250704_t1,Homography,565.08895365517,5,5,False,low
bright_0044_top_20250704_t0,Homography,0.0001556097263669673,4,4,True,medium
bright_0046_top_20250623_t0,Homography,0.016828279191694766,4,4,True,medium
bright_0046_top_20250704_t1,Homography,0.0015073026971296971,4,4,True,medium
bright_0047_top_20250626_t0,Homography,0.0016142616156540764,4,4,True,medium
bright_0047_top_20250704_t0,Homography,0.0,4,4,True,medium
bright_0048_top_20250623_t0,Homography,84.51094614811723,5,5,False,low
bright_0048_top_20250626_t0,Homography,0.0002069802851295553,4,4,True,medium
bright_0048_top_20250704_t0,Homography,371.9220487235087,14,14,False,low
bright_0048_top_20250704_t1,Homography,0.0019624012958707002,4,4,True,medium
bright_0049_top_20250626_t0,Homography,0.0026427235926296706,4,4,True,medium
bright_0049_top_20250704_t0,Homography,0.003152371282350924,4,4,True,medium
bright_0049_top_20250704_t1,Homography,0.00463912359347127,4,4,True,medium
bright_0050_top_20250626_t0,Homography,835.3050587056773,6,6,False,low
bright_0050_top_20250704_t0,Homography,0.0017397696305834014,4,4,True,medium
bright_s001_top_20250624_t1,Homography,0.0004805913009040412,4,4,True,medium
bright_s001_top_20250703_t0,Homography,0.0031614986832314116,4,4,True,medium
bright_s002_top_20250626_t1,Homography,0.0005196956288429688,4,4,True,medium
bright_s002_top_20250707_t0,Homography,1600.7126904660938,9,9,False,low
bright_s003_top_20250619_t1,Homography,0.0005214846035960407,4,4,True,medium
bright_s003_top_20250624_t1,Homography,0.0,4,4,True,medium
bright_s003_top_20250711_t0,Homography,326.29352878303274,5,5,False,low
bright_s004_top_20250624_t1,Homography,3.0517578125e-05,4,4,True,medium
bright_s004_top_20250709_t0,Homography,0.00102569257740807,4,4,True,medium
bright_s005_top_20250711_t0,Homography,367.1861311218977,9,9,False,low
bright_s006_top_20250707_t0,Homography,306.3172946754324,9,9,False,low
bright_s007_top_20250619_t1,Homography,0.001621026416896891,4,4,True,medium
bright_s007_top_20250707_t0,Homography,278.40093962415597,7,7,False,low
bright_s007_top_20250711_t0,Homography,0.052286106011218574,4,4,True,medium
bright_s009_top_20250619_t1,Homography,373.03571655635477,6,6,False,low
bright_s010_top_20250711_t0,Homography,220.13942795002322,10,10,False,low
bright_s011_top_20250619_t1,Homography,0.0030130989509133846,4,4,True,medium
bright_s012_top_20250707_t0,Homography,0.051812655704641664,4,4,True,medium
bright_s013_top_20250704_t1,Homography,184.40150757478662,7,7,False,low
bright_s017_top_20250704_t0,Homography,380.4203850775917,5,5,False,low
noisy_0001_top_20250623_t0,Homography,353.48785396664414,8,8,False,low
noisy_0001_top_20250624_t0,Homography,0.0,4,4,True,medium
noisy_0001_top_20250630_t0,Homography,175.09017424145463,10,10,False,low
noisy_0001_top_20250702_t0,Homography,0.8144226388691483,5,5,True,medium
noisy_0001_top_20250702_t1,Homography,4.315837287515549e-05,4,4,True,medium
noisy_0001_top_20250703_t0,Homography,117.36282990803542,5,5,False,low
noisy_0001_top_20250703_t1,Homography,239.1374779420242,6,6,False,low
noisy_0001_top_20250705_t0,Homography,0.00019659574473152353,4,4,True,medium
noisy_0001_top_20250705_t1,Homography,608.9126505558431,12,12,False,low
noisy_0001_top_20250707_t1,Homography,0.00011520133110459518,4,4,True,medium
noisy_0001_top_20250708_t0,Homography,0.010385531345768613,4,4,True,medium
noisy_0001_top_20250708_t1,Homography,0.07008484570013529,4,4,True,medium
noisy_0001_top_20250711_t0,Homography,0.00014314012938914275,4,4,True,medium
noisy_0001_top_20250711_t1,Homography,0.00014314012938914275,4,4,True,medium
noisy_0002_top_20250618_t0,Homography,0.0031290564435517178,4,4,True,medium
noisy_0002_top_20250623_t0,Homography,0.0036938326419946235,4,4,True,medium
noisy_0002_top_20250703_t1,Homography,0.0016036254111097734,4,4,True,medium
noisy_0002_top_20250704_t0,Homography,6.103515625e-05,4,4,True,medium
noisy_0002_top_20250704_t1,Homography,716.1292881759083,7,7,False,low
noisy_0002_top_20250705_t0,Homography,369.60535624903184,7,7,False,low
noisy_0002_top_20250707_t0,Homography,195.91577579854385,6,6,False,low
noisy_0002_top_20250711_t0,Homography,0.0011009615483122221,4,4,True,medium
noisy_0003_top_20250623_t0,Homography,348.9906732861204,9,9,False,low
noisy_0003_top_20250624_t0,Homography,40.35288018253253,5,5,False,low
noisy_0003_top_20250703_t0,Homography,286.8234529106297,7,7,False,low
noisy_0003_top_20250707_t0,Homography,0.003474047962311687,4,4,True,medium
noisy_0003_top_20250707_t1,Homography,86.63043254508592,5,5,False,low
noisy_0003_top_20250711_t1,Homography,261.20541194281213,8,8,False,low
noisy_0004_top_20250624_t0,Homography,8.80852401833377,6,6,True,medium
noisy_0004_top_20250626_t0,Homography,186.11209500037808,6,6,False,low
noisy_0004_top_20250703_t0,Homography,0.0001678466796875,4,4,True,medium
noisy_0004_top_20250703_t1,Homography,96.5488877917302,7,7,False,low
noisy_0004_top_20250705_t0,Homography,0.00039111345269703053,4,4,True,medium
noisy_0004_top_20250707_t0,Homography,408.13506411282987,6,6,False,low
noisy_0004_top_20250709_t1,Homography,0.03969534603043153,4,4,True,medium
noisy_0005_top_20250623_t0,Homography,0.0005856274738279873,4,4,True,medium
noisy_0005_top_20250703_t0,Homography,0.0011937016122807583,4,4,True,medium
noisy_0005_top_20250704_t1,Homography,4.059876939379807,7,7,True,medium
noisy_0005_top_20250705_t1,Homography,429.9347561563719,16,16,False,low
noisy_0005_top_20250707_t0,Homography,290.9348760672902,5,5,False,low
noisy_0005_top_20250707_t1,Homography,0.0035094551411867904,4,4,True,medium
noisy_0005_top_20250709_t1,Homography,7.2250782475562385,5,5,True,medium
noisy_0006_top_20250703_t0,Homography,0.003838427168830597,4,4,True,medium
noisy_0006_top_20250703_t1,Homography,0.00018625725732015537,4,4,True,medium
noisy_0006_top_20250705_t1,Homography,699.2917743792582,12,12,False,low
noisy_0006_top_20250707_t0,Similarity,236.5270895941918,5,5,False,low
noisy_0006_top_20250707_t1,Homography,109.10229654968335,6,6,False,low
noisy_0006_top_20250708_t0,Homography,0.023560578319747092,4,4,True,medium
noisy_0006_top_20250708_t1,Homography,0.020065673128577394,4,4,True,medium
noisy_0006_top_20250711_t0,Homography,877.4045146198907,7,7,False,low
noisy_0006_top_20250711_t1,Homography,0.003231694811045433,4,4,True,medium
noisy_0007_top_20250703_t0,Homography,0.00932579189545039,4,4,True,medium
noisy_0007_top_20250703_t1,Homography,0.000951443925056146,4,4,True,medium
noisy_0007_top_20250704_t1,Homography,4.514762446541571,7,7,True,medium
noisy_0007_top_20250705_t0,Homography,135.84992537055533,5,5,False,low
noisy_0007_top_20250705_t1,Homography,173.28894560285508,5,5,False,low
noisy_0007_top_20250707_t0,Homography,0.0006049874145995791,4,4,True,medium
noisy_0007_top_20250707_t1,Homography,0.0014411278018942376,4,4,True,medium
noisy_0007_top_20250708_t1,Homography,0.0,4,4,True,medium
noisy_0008_top_20250618_t0,Homography,0.0003145679951185349,4,4,True,medium
noisy_0008_top_20250704_t1,Homography,4.5418972523701395,7,7,True,medium
noisy_0008_top_20250707_t1,Homography,0.0008284833960265031,4,4,True,medium
noisy_0008_top_20250709_t1,Homography,286.1919099489613,6,6,False,low
noisy_0008_top_20250711_t0,Homography,0.0006644147051109998,4,4,True,medium
noisy_0008_top_20250711_t1,Homography,0.003763697166338098,4,4,True,medium
noisy_0009_top_20250624_t0,Homography,0.0002721900777148622,4,4,True,medium
noisy_0009_top_20250703_t0,Homography,140.49688892841698,5,5,False,low
noisy_0009_top_20250703_t1,Homography,13.23731631319764,6,6,True,medium
noisy_0009_top_20250704_t0,Homography,2.753981292124966,8,8,True,medium
noisy_0009_top_20250704_t1,Homography,212.59877445599255,6,6,False,low
noisy_0009_top_20250705_t0,Homography,339.5436498471031,6,6,False,low
noisy_0009_top_20250707_t0,Homography,352.4056247897764,8,8,False,low
noisy_0009_top_20250707_t1,Homography,613.2347191077594,8,8,False,low
noisy_0009_top_20250709_t0,Homography,189.9808654028047,5,5,False,low
noisy_0010_top_20250624_t0,Homography,65.8241048219647,5,5,False,low
noisy_0010_top_20250703_t0,Homography,5.285799583645255e-05,4,4,True,medium
noisy_0010_top_20250704_t0,Homography,0.0,4,4,True,medium
noisy_0010_top_20250704_t1,Homography,3.5200526309616764,6,6,True,medium
noisy_0010_top_20250705_t0,Homography,3424.316543614795,13,13,False,low
noisy_0010_top_20250708_t0,Similarity,172.79822438543667,5,5,False,low
noisy_0010_top_20250708_t1,Homography,407.6747291454636,7,7,False,low
noisy_0010_top_20250709_t1,Homography,0.004473818665420096,4,4,True,medium
noisy_0010_top_20250711_t0-1,Homography,0.02496015159432328,4,4,True,medium
noisy_0011_top_20250702_t0,Homography,0.00013986211797957352,4,4,True,medium
noisy_0011_top_20250703_t0,Homography,3.0517578125e-05,4,4,True,medium
noisy_0011_top_20250703_t1,Homography,4.315837287515549e-05,4,4,True,medium
noisy_0011_top_20250704_t1,Homography,0.0,4,4,True,medium
noisy_0011_top_20250708_t1,Homography,5.0321142952755915,12,12,True,medium
noisy_0011_top_20250711_t1,Homography,0.000928155903670993,4,4,True,medium
noisy_0012_top_20250624_t0,Homography,0.0002575980074483358,4,4,True,medium
noisy_0012_top_20250702_t0,Homography,0.0023601425932736437,4,4,True,medium
noisy_0012_top_20250704_t0,Homography,6.148159712722968,5,5,True,medium
noisy_0012_top_20250707_t0,Homography,300.1456550908864,6,6,False,low
noisy_0012_top_20250707_t1,Homography,2.1579186437577746e-05,4,4,True,medium
noisy_0012_top_20250709_t0,Homography,601.6449063497982,5,5,False,low
noisy_0012_top_20250709_t1,Homography,0.0004825252777356536,4,4,True,medium
noisy_0012_top_20250711_t0,Homography,496.0223884667961,6,6,False,low
noisy_0013_top_20250624_t0,Homography,0.01651579073459182,4,4,True,medium
noisy_0013_top_20250702_t1,Homography,0.00021430316017437956,4,4,True,medium
noisy_0013_top_20250703_t0,Homography,464.81772026013584,6,6,False,low
noisy_0013_top_20250707_t0,Homography,279.45845832129305,7,7,False,low
noisy_0013_top_20250708_t0,Homography,6.103515625e-05,4,4,True,medium
noisy_0014_top_20250624_t0,Homography,0.000536450068092253,4,4,True,medium
noisy_0014_top_20250630_t0,Homography,0.0013008509207731393,4,4,True,medium
noisy_0014_top_20250702_t1,Homography,0.0017330652910767437,4,4,True,medium
noisy_0014_top_20250703_t1,Homography,0.0009548637602027597,4,4,True,medium
noisy_0014_top_20250704_t0,Homography,0.0,4,4,True,medium
noisy_0014_top_20250704_t1,Homography,0.0,4,4,True,medium
noisy_0014_top_20250705_t0,Homography,532.3049178936947,11,11,False,low
noisy_0014_top_20250707_t1,Homography,454.10077904389345,8,8,False,low
noisy_0014_top_20250708_t0,Homography,485.49390189714376,7,7,False,low
noisy_0014_top_20250708_t1,Homography,1641.247530666486,5,5,False,low
noisy_0014_top_20250709_t0,Homography,158.60669258796077,5,5,False,low
noisy_0014_top_20250709_t1,Homography,0.002605457780577575,4,4,True,medium
noisy_0015_top_20250630_t0,Homography,345.55812958447,6,6,False,low
