image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0002_top_20250705_t0.png,44,691,378,770,450,79,72,5688,378,466,414,525
0002_top_20250705_t0.png,45,718,797,804,872,86,75,6450,302,84,340,140
0002_top_20250705_t0.png,46,469,589,562,665,93,76,7068,454,222,492,280
0002_top_20250705_t0.png,47,679,547,767,621,88,74,6512,355,302,395,360
0002_top_20250705_t0.png,48,518,847,591,918,73,71,5183,403,12,431,65
0002_top_20250705_t0.png,49,909,505,990,580,81,75,6075,238,390,278,451
0002_top_20250705_t0.png,50,640,557,721,630,81,73,5913,378,285,413,342
0002_top_20250705_t0.png,51,836,518,920,589,84,71,5964,276,365,317,421
0002_top_20250705_t0.png,52,605,830,675,898,70,68,4760,364,41,392,93
0002_top_20250705_t0.png,53,554,575,644,651,90,76,6840,415,250,453,309
0002_top_20250705_t0.png,54,1006,991,1075,1021,69,30,2070,134,0,171,16
0002_top_20250705_t0.png,55,437,348,510,412,73,64,4672,518,443,548,494
0002_top_20250705_t0.png,56,522,585,588,652,66,67,4422,442,239,468,293
0002_top_20250705_t0.png,57,800,524,876,595,76,71,5396,300,350,335,408
0002_top_20250705_t0.png,58,482,860,550,923,68,63,4284,421,2,447,48
0002_top_20250705_t0.png,59,815,606,878,671,63,65,4095,288,279,316,332
0002_top_20250705_t0.png,60,760,529,845,603,85,74,6290,316,335,355,394
0002_top_20250705_t0.png,61,918,509,982,575,64,66,4224,243,393,273,449
0002_top_20250705_t0.png,62,808,776,894,853,86,77,6622,257,116,296,175
0002_top_20250705_t0.png,63,433,600,510,670,77,70,5390,478,209,508,263
0002_top_20250705_t0.png,64,422,593,523,670,101,77,7777,472,211,514,267
0002_top_20250705_t0.png,65,993,736,1070,815,77,79,6083,165,182,202,246
0002_top_20250705_t0.png,66,648,823,716,888,68,65,4420,344,56,372,106
0002_top_20250705_t0.png,67,843,520,906,585,63,65,4095,284,366,313,421
0002_top_20250705_t0.png,68,352,368,423,432,71,64,4544,558,405,585,457
0002_top_20250705_t0.png,69,730,380,800,443,70,63,4410,362,480,394,533
0002_top_20250705_t0.png,70,729,544,799,609,70,65,4550,339,320,370,373
0002_top_20250705_t0.png,71,562,838,634,911,72,73,5256,383,24,411,79
0002_top_20250705_t0.png,72,411,429,487,494,76,65,4940,516,362,547,413
0002_top_20250705_t0.png,73,760,781,848,860,88,79,6952,281,102,320,162
0002_top_20250705_t0.png,74,538,411,607,474,69,63,4347,459,406,488,457
0002_top_20250705_t0.png,75,950,498,1032,574,82,76,6232,215,405,256,468
0002_top_20250705_t0.png,76,480,593,552,660,72,67,4824,459,225,487,278
0002_top_20250705_t0.png,77,567,579,638,644,71,65,4615,418,256,447,307
0002_top_20250705_t0.png,78,957,503,1018,570,61,67,4087,223,406,252,464
