image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0009_top_20250705_t0.png,37,486,418,572,486,86,68,5848,375,436,411,492
0009_top_20250705_t0.png,38,602,387,699,461,97,74,7178,318,492,360,551
0009_top_20250705_t0.png,39,776,380,848,450,72,70,5040,248,540,278,601
0009_top_20250705_t0.png,40,895,780,981,860,86,80,6880,146,160,182,224
0009_top_20250705_t0.png,41,358,366,424,427,66,61,4026,451,461,477,514
0009_top_20250705_t0.png,42,563,392,652,469,89,77,6853,340,472,377,537
0009_top_20250705_t0.png,43,536,667,620,738,84,71,5964,325,198,359,254
0009_top_20250705_t0.png,44,481,334,547,395,66,61,4026,397,524,424,577
0009_top_20250705_t0.png,45,942,516,998,575,56,59,3304,163,448,186,499
0009_top_20250705_t0.png,46,519,589,607,665,88,76,6688,339,266,375,327
0009_top_20250705_t0.png,47,498,422,563,486,65,64,4160,379,434,405,490
0009_top_20250705_t0.png,48,603,571,693,645,90,74,6660,301,306,339,364
0009_top_20250705_t0.png,49,437,347,499,406,62,59,3658,418,501,443,553
0009_top_20250705_t0.png,50,1025,500,1077,557,52,57,2964,126,485,148,536
0009_top_20250705_t0.png,51,529,592,595,657,66,65,4290,345,271,371,326
0009_top_20250705_t0.png,52,438,423,528,497,90,74,6660,395,415,432,475
0009_top_20250705_t0.png,53,397,356,467,420,70,64,4480,432,479,460,534
0009_top_20250705_t0.png,54,384,352,475,424,91,72,6552,428,476,466,535
0009_top_20250705_t0.png,55,944,766,1018,838,74,72,5328,130,190,161,249
0009_top_20250705_t0.png,56,576,400,645,465,69,65,4485,343,475,371,532
0009_top_20250705_t0.png,57,557,578,651,656,94,78,7332,320,285,359,347
0009_top_20250705_t0.png,58,858,528,920,588,62,60,3720,199,416,225,467
0009_top_20250705_t0.png,59,648,834,734,909,86,75,6450,255,60,290,118
0009_top_20250705_t0.png,60,568,842,660,921,92,79,7268,288,33,325,94
0009_top_20250705_t0.png,61,732,813,813,889,81,76,6156,221,96,254,156
0009_top_20250705_t0.png,62,645,563,728,636,83,73,6059,286,322,320,382
0009_top_20250705_t0.png,63,934,513,1010,580,76,67,5092,157,445,190,501
0009_top_20250705_t0.png,64,452,420,537,493,85,73,6205,391,421,426,482
0009_top_20250705_t0.png,65,778,801,863,878,85,77,6545,199,117,234,178
0009_top_20250705_t0.png,66,950,599,1008,662,58,63,3654,150,362,174,416
0009_top_20250705_t0.png,67,1031,764,1085,823,54,59,3186,99,220,121,270
0009_top_20250705_t0.png,68,661,843,723,906,62,63,3906,260,61,284,112
0009_top_20250705_t0.png,69,695,827,761,893,66,66,4356,244,81,270,135
0009_top_20250705_t0.png,70,987,512,1046,571,59,59,3481,140,463,165,514
0009_top_20250705_t0.png,71,689,552,776,626,87,74,6438,264,344,301,403
0009_top_20250705_t0.png,72,610,836,701,914,91,78,7098,270,48,307,108
0009_top_20250705_t0.png,73,615,389,689,457,74,68,5032,323,494,354,552
0009_top_20250705_t0.png,74,894,519,975,590,81,71,5751,173,427,208,485
0009_top_20250705_t0.png,75,485,601,550,665,65,64,4160,365,253,390,307
0009_top_20250705_t0.png,76,988,762,1055,831,67,69,4623,113,205,141,262
0009_top_20250705_t0.png,77,616,845,685,911,69,66,4554,277,48,304,101
0009_top_20250705_t0.png,78,853,524,934,595,81,71,5751,192,412,227,470
0009_top_20250705_t0.png,79,829,620,890,682,61,62,3782,204,315,229,367
0009_top_20250705_t0.png,80,441,605,520,678,79,73,5767,378,234,409,294
0009_top_20250705_t0.png,81,523,326,591,388,68,62,4216,377,542,405,596
0009_top_20250705_t0.png,82,735,549,812,617,77,68,5236,248,361,280,417
0009_top_20250705_t0.png,83,693,557,759,624,66,67,4422,272,342,299,399
0009_top_20250705_t0.png,84,973,505,1055,573,82,68,5576,136,463,172,518
0009_top_20250705_t0.png,85,458,423,525,484,67,61,4087,397,428,424,479
