image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0009_top_20250705_t1.JPG,63,1035,489,1102,569,67,80,5360,230,63,264,93
0009_top_20250705_t1.JPG,64,993,504,1059,584,66,80,5280,228,94,263,124
0009_top_20250705_t1.JPG,65,824,516,887,597,63,81,5103,196,213,234,244
0009_top_20250705_t1.JPG,66,1072,490,1138,567,66,77,5082,238,41,270,70
0009_top_20250705_t1.JPG,67,966,589,1030,671,64,82,5248,262,137,300,165
0009_top_20250705_t1.JPG,68,1092,564,1154,637,62,73,4526,275,50,306,77
0009_top_20250705_t1.JPG,69,1059,847,1127,921,68,74,5032,405,144,440,176
0009_top_20250705_t1.JPG,70,1049,574,1117,654,68,80,5440,272,77,307,107
0009_top_20250705_t1.JPG,71,470,322,527,390,57,68,3876,0,426,29,469
0009_top_20250705_t1.JPG,72,952,509,1017,585,65,76,4940,222,121,255,152
0009_top_20250705_t1.JPG,73,542,928,591,1004,49,76,3724,354,617,403,640
0009_top_20250705_t1.JPG,74,556,303,612,374,56,71,3976,18,349,49,386
0009_top_20250705_t1.JPG,75,912,516,974,593,62,77,4774,216,152,251,181
0009_top_20250705_t1.JPG,76,708,362,765,430,57,68,3876,92,249,121,283
0009_top_20250705_t1.JPG,77,787,367,856,449,69,82,5658,117,189,152,227
0009_top_20250705_t1.JPG,78,523,656,576,719,53,63,3339,194,510,226,548
0009_top_20250705_t1.JPG,79,752,359,821,444,69,85,5865,104,212,141,250
0009_top_20250705_t1.JPG,80,954,516,1007,586,53,70,3710,223,129,256,151
0009_top_20250705_t1.JPG,81,873,516,933,582,60,66,3960,208,176,236,209
0009_top_20250705_t1.JPG,82,914,763,988,854,74,91,6734,339,220,384,254
0009_top_20250705_t1.JPG,83,390,566,420,625,30,59,1770,96,630,135,639
0009_top_20250705_t1.JPG,84,434,350,471,383,37,33,1221,0,475,9,512
